instance_id,oracle_max_iou,best_gt_id,precision_at_best_gt,recall_at_best_gt,num_points
401,0.00011031236785497601,635,0.0026189436927106066,0.00011514988676927801,2291
402,0.0,1,0.0,0.0,4558
403,0.0,1,0.0,0.0,29167
404,0.0,1,0.0,0.0,46500
405,0.0,1,0.0,0.0,31412
406,0.8847296494355318,197,0.9171856820203956,0.9615412212097295,14611
407,0.0,1,0.0,0.0,77377
408,0.0,1,0.0,0.0,7712
409,0.8440592012788358,589,0.8452939552856749,0.9982723775995828,36230
410,0.919290817676634,725,0.9217706628930261,0.9970820377900024,22613
411,0.9433063674321504,37,0.9455889085082728,0.9974475717439294,15291
412,0.6100138002415042,492,0.6226066288128879,0.9679074859723553,22719
413,0.9550146056475171,219,0.9655443985036425,0.9887096774193549,5079
414,0.9275093920313244,736,0.9474110906928981,0.9778533973000112,18502
415,0.013068635275339186,736,0.1098993288590604,0.01461564208412362,2384
416,0.884477907065176,829,0.884679750494447,0.9997421129545259,13146
417,0.831037158375722,26,0.8401345721407778,0.9871374733737506,57367
418,0.9123391575240417,282,0.91561319087622,0.9960959451066221,36783
419,0.0,1,0.0,0.0,1736
420,0.0,1,0.0,0.0,32483
421,0.0,1,0.0,0.0,12247
422,0.0,1,0.0,0.0,16489
423,0.0,1,0.0,0.0,8195
424,0.0,1,0.0,0.0,8724
425,0.0,1,0.0,0.0,5800
426,0.0021699105733824302,635,0.0050330452465683784,0.003799946263386174,39340
427,0.004448445691892178,447,0.006649778340721976,0.013259668508287293,12632
428,0.0,1,0.0,0.0,2840
429,0.0,1,0.0,0.0,5102
430,0.0,1,0.0,0.0,16702
431,0.0,1,0.0,0.0,37958
432,0.5678292751715709,268,0.5703493862134089,0.9922786265812387,10590
433,0.868874950999608,354,0.8722943722943723,0.9955086458567258,5082
434,0.8591611696367037,139,0.8771012890418876,0.9767467890421692,39797
435,0.8655347960452919,180,0.8657901487942534,0.9996593601895735,77960
436,0.9006447831184057,384,0.9103915793876235,0.988252430857705,57383
437,0.9229080430855078,504,0.9246419979379081,0.9979722043622336,43645
438,0.9195476924741655,753,0.9309815950920245,0.9868199500667711,54768
439,0.8332739942017191,30,0.8443104514533086,0.9845552884615385,19404
440,0.0,1,0.0,0.0,25450
441,0.0,1,0.0,0.0,13633
442,0.0,1,0.0,0.0,83012
443,0.5666545322169639,463,0.7527807331463391,0.6962161195097951,10339
444,0.1410044500953592,127,0.8030412744388125,0.14605557750559725,1381
445,0.8840624044050168,585,0.8847390172968008,0.9991356957649092,6533
446,0.5162131549139952,759,0.5228934308127435,0.9758490190220097,37478
447,0.0,1,0.0,0.0,77399
448,0.0,1,0.0,0.0,7259
449,0.041154314833277944,277,0.9399114484503479,0.041262877294310385,1581
450,0.0,1,0.0,0.0,1432
451,0.008128941836019622,483,0.25162689804772237,0.008330341113105925,461
452,0.0,1,0.0,0.0,12671
453,0.44322379013164126,558,0.4543248228327347,0.9477521263669502,10301
454,0.9414209051621788,861,0.9425847558366222,0.9986901433285473,42062
455,0.0,1,0.0,0.0,139358
456,0.8146159431302028,3,0.8184995419225679,0.9942091705306543,117884
457,0.8459158326646904,302,0.8491511526960548,0.9955161261139006,207340
458,0.0,1,0.0,0.0,17057
